index,latitude,longitude,chi,elevation,flow distance,drainage area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number,Geology,GeoCode
351680,46.0262162,25.8262276,18.138,560.0,554420.0,1465400000.0,28.422,45.325,10111,102,560.84,14766,ne,15.0
351681,46.0254063,25.8262448,18.131,560.0,554330.0,1465400000.0,28.422,45.325,10111,102,560.65,14766,ne,15.0
351682,46.0246084,25.8274245,18.122,559.01,554200.0,1469200000.0,28.422,45.325,10111,102,560.37,14766,ne,15.0
351683,46.0238105,25.8286038,18.112,559.01,554070.0,1469900000.0,28.422,45.325,10111,102,560.1,14766,ne,15.0
351684,46.023017,25.8297829,18.103,559.01,553940.0,1469900000.0,28.422,45.325,10111,102,559.83,14766,ne,15.0
351685,46.0222191,25.8309626,18.093,559.01,553820.0,1469900000.0,28.422,45.325,10111,102,559.56,14766,ne,15.0
351686,46.0214092,25.8309796,18.086,559.01,553730.0,1482500000.0,28.422,45.325,10111,102,559.37,14766,ne,15.0
351687,46.0206112,25.8321592,18.077,559.01,553600.0,1482600000.0,28.422,45.325,10111,102,559.1,14766,ne,15.0
351688,46.0197895,25.8310138,18.067,559.01,553470.0,1483200000.0,28.422,45.325,10111,102,558.83,14766,ne,15.0
351689,46.0189677,25.8298684,18.058,559.01,553340.0,1483300000.0,28.422,45.325,10111,102,558.56,14766,ne,15.0
351690,46.0181579,25.8298855,18.051,559.01,553250.0,1483300000.0,28.422,45.325,10111,102,558.37,14766,ne,15.0
351691,46.0173361,25.8287405,18.042,559.01,553130.0,1483700000.0,28.422,45.325,10111,102,558.1,14766,ne,15.0
351692,46.0165381,25.8299196,18.032,559.0,553000.0,1483700000.0,36.875,-104.98,10111,102,559.95,14767,ne,15.0
351693,46.0157402,25.8310991,18.023,559.0,552870.0,1483800000.0,36.875,-104.98,10111,102,559.6,14767,ne,15.0
351694,46.0149184,25.8299538,18.013,559.0,552750.0,1483800000.0,36.875,-104.98,10111,102,559.25,14767,ne,15.0
351695,46.0141205,25.8311332,18.004,559.0,552620.0,1483800000.0,36.875,-104.98,10111,102,558.9,14767,ne,15.0
351696,46.0133225,25.8323126,17.994,559.0,552490.0,1485000000.0,36.875,-104.98,10111,102,558.55,14767,ne,15.0
351697,46.0125007,25.8311674,17.985,559.0,552360.0,1485300000.0,36.875,-104.98,10111,102,558.2,14767,ne,15.0
351698,46.0117028,25.8323467,17.975,559.0,552240.0,1485300000.0,36.875,-104.98,10111,102,557.85,14767,ne,15.0
351699,46.0109048,25.8335257,17.966,559.0,552110.0,1485400000.0,36.875,-104.98,10111,102,557.5,14767,ne,15.0
351700,46.0100949,25.8335427,17.959,559.0,552020.0,1485400000.0,36.875,-104.98,10111,102,557.25,14767,ne,15.0
351701,46.009285,25.8335597,17.952,558.0,551930.0,1485500000.0,36.875,-104.98,10111,102,557.01,14767,ne,15.0
351702,46.0084752,25.8335767,17.945,557.0,551840.0,1485500000.0,36.875,-104.98,10111,102,556.76,14767,ne,15.0
351703,46.0076653,25.8335938,17.939,555.0,551750.0,1487700000.0,36.875,-104.98,10111,102,556.51,14767,ne,15.0
351704,46.0068673,25.8347726,17.929,555.0,551620.0,1488000000.0,36.875,-104.98,10111,102,556.16,14767,ne,15.0
351705,46.0060693,25.8359518,17.92,555.0,551500.0,1488100000.0,36.875,-104.98,10111,102,555.81,14767,ne,15.0
351706,46.0052713,25.837131,17.91,555.0,551370.0,1488800000.0,36.875,-104.98,10111,102,555.46,14767,ne,15.0
351707,46.0044732,25.8383097,17.901,555.0,551240.0,1488900000.0,36.875,-104.98,10111,102,555.11,14767,ne,15.0
351708,46.0036752,25.8394888,17.891,554.0,551110.0,1497500000.0,36.875,-104.98,10111,102,554.76,14767,ne,15.0
351709,46.0028653,25.8395057,17.885,553.0,551020.0,1497600000.0,36.875,-104.98,10111,102,554.52,14767,ne,15.0
351710,46.0020672,25.8406844,17.875,553.0,550900.0,1498800000.0,36.875,-104.98,10111,102,554.17,14767,ne,15.0
352537,46.0465231,25.5489794,12.619,468.04,451880.0,6377400000.0,-0.011583,468.19,10111,102,468.05,14786,ne,15.0
352539,46.0464935,25.546654,12.609,468.04,451630.0,6377800000.0,-0.011583,468.19,10111,102,468.05,14786,ne,15.0
352540,46.045669,25.5455128,12.605,468.04,451500.0,6377800000.0,-0.011583,468.19,10111,102,468.05,14786,ne,15.0
352541,46.0448444,25.5443711,12.6,468.04,451370.0,6377900000.0,-0.011583,468.19,10111,102,468.05,14786,ne,15.0
371114,46.0874954,25.8796346,20.284,642.0,565400.0,18664000.0,40.361,-172.36,10510,102,646.32,15507,ne,15.0
371115,46.0866741,25.8784871,20.216,641.0,565270.0,24867000.0,40.361,-172.36,10510,102,643.57,15507,ne,15.0
371116,46.0874725,25.8773071,20.156,641.0,565140.0,24899000.0,40.361,-172.36,10510,102,641.16,15507,ne,15.0
371117,46.0874611,25.8761432,20.114,637.0,565050.0,24964000.0,40.361,-172.36,10510,102,639.46,15507,ne,15.0
371118,46.0882595,25.8749632,20.054,636.0,564920.0,30276000.0,40.361,-172.36,10510,102,637.05,15507,ne,15.0
371119,46.0882481,25.8737993,20.015,636.0,564830.0,30365000.0,40.361,-172.36,10510,102,635.48,15507,ne,15.0
371120,46.0890464,25.8726189,19.961,636.0,564710.0,30462000.0,40.361,-172.36,10510,102,633.28,15507,ne,15.0
371121,46.089035,25.8714553,19.922,631.0,564620.0,30527000.0,40.361,-172.36,10510,102,631.72,15507,ne,15.0
371122,46.0898333,25.8702752,19.868,631.0,564490.0,30713000.0,40.361,-172.36,10510,102,629.52,15507,ne,15.0
371123,46.0898218,25.8691113,19.829,629.0,564400.0,31110000.0,40.361,-172.36,10510,102,627.97,15507,ne,15.0
371124,46.0898103,25.8679473,19.791,628.0,564310.0,31151000.0,40.361,-172.36,10510,102,626.43,15507,ne,15.0
371125,46.0897988,25.8667838,19.753,623.0,564220.0,31377000.0,40.361,-172.36,10510,102,624.88,15507,ne,15.0
371126,46.0897872,25.8656202,19.715,622.0,564130.0,31434000.0,40.361,-172.36,10510,102,623.35,15507,ne,15.0
371127,46.0897757,25.8644562,19.677,622.0,564040.0,31450000.0,40.361,-172.36,10510,102,621.81,15507,ne,15.0
371128,46.0889542,25.8633089,19.623,621.0,563910.0,31555000.0,40.361,-172.36,10510,102,619.64,15507,ne,15.0
371129,46.0889426,25.8621454,19.585,621.0,563820.0,31588000.0,40.361,-172.36,10510,102,618.11,15507,ne,15.0
371130,46.0881212,25.8609985,19.531,614.0,563700.0,31669000.0,40.361,-172.36,10510,102,615.94,15507,ne,15.0
371131,46.0872997,25.8598513,19.477,614.0,563570.0,31734000.0,40.361,-172.36,10510,102,613.78,15507,ne,15.0
371132,46.0864783,25.8587041,19.424,614.0,563440.0,31831000.0,40.361,-172.36,10510,102,611.61,15507,ne,15.0
371145,46.0782321,25.8437451,18.79,586.0,561900.0,36381000.0,40.361,-172.36,10510,102,586.03,15507,ne,15.0
371146,46.0782204,25.8425818,18.754,582.0,561810.0,36438000.0,40.361,-172.36,10510,102,584.59,15507,ne,15.0
371147,46.0782086,25.8414185,18.719,581.0,561720.0,36446000.0,40.361,-172.36,10510,102,583.16,15507,ne,15.0
371895,46.0899021,25.8772578,20.295,662.0,565180.0,5230900.0,54.374,-447.56,10524,102,655.95,15536,ne,15.0
371896,46.0890808,25.8761103,20.174,654.0,565050.0,5247100.0,54.374,-447.56,10524,102,649.4,15536,ne,15.0
372285,45.4875714,25.8224984,24.62,994.0,560810.0,30203000.0,63.774,-576.47,10534,102,993.63,15553,ne,15.0
372286,45.4883813,25.8224815,24.581,992.0,560720.0,30219000.0,63.774,-576.47,10534,102,991.16,15553,ne,15.0
372287,45.4891912,25.8224646,24.542,987.0,560630.0,33944000.0,63.774,-576.47,10534,102,988.69,15553,ne,15.0
372288,45.4900011,25.8224478,24.506,985.0,560540.0,33985000.0,63.774,-576.47,10534,102,986.35,15553,ne,15.0
372289,45.4908111,25.8224309,24.469,982.0,560450.0,34017000.0,63.774,-576.47,10534,102,984.01,15553,ne,15.0
372290,45.4916329,25.8235656,24.417,974.0,560330.0,34130000.0,63.774,-576.47,10534,102,980.69,15553,ne,15.0
372291,45.4924428,25.8235487,24.38,974.0,560240.0,34308000.0,63.774,-576.47,10534,102,978.36,15553,ne,15.0
372292,45.4932646,25.824683,24.329,970.0,560110.0,34495000.0,63.774,-576.47,10534,102,975.06,15553,ne,15.0
372293,45.4940864,25.8258174,24.277,966.0,559980.0,34673000.0,63.774,-576.47,10534,102,971.76,15553,ne,15.0
372294,45.4948963,25.8258006,24.241,962.0,559890.0,34843000.0,63.774,-576.47,10534,102,969.44,15553,ne,15.0
372296,45.496528,25.8269185,24.153,955.0,559680.0,35134000.0,63.774,-576.47,10534,102,963.86,15553,ne,15.0
372307,45.5054446,25.8278854,23.759,950.0,558650.0,40471000.0,63.774,-576.47,10534,102,938.73,15553,ne,15.0
372308,45.5062545,25.8278686,23.725,950.0,558560.0,40487000.0,63.774,-576.47,10534,102,936.57,15553,ne,15.0
372309,45.5070644,25.8278518,23.691,941.0,558470.0,40665000.0,63.774,-576.47,10534,102,934.4,15553,ne,15.0
372310,45.5078744,25.827835,23.657,929.0,558380.0,40835000.0,63.774,-576.47,10534,102,932.24,15553,ne,15.0
372362,45.5418869,25.8271283,21.992,831.0,552950.0,87986000.0,64.291,-581.67,10534,102,832.23,15555,ne,15.0
372363,45.541875,25.8259757,21.968,831.0,552860.0,88124000.0,64.291,-581.67,10534,102,830.69,15555,ne,15.0
372364,45.5418632,25.8248231,21.944,831.0,552770.0,88156000.0,64.291,-581.67,10534,102,829.15,15555,ne,15.0
372365,45.5426613,25.8236541,21.91,831.0,552650.0,88204000.0,64.291,-581.67,10534,102,826.97,15555,ne,15.0
372366,45.5426494,25.8225019,21.886,824.0,552560.0,88302000.0,64.291,-581.67,10534,102,825.44,15555,ne,15.0
372367,45.5434474,25.8213323,21.853,819.0,552430.0,88407000.0,64.291,-581.67,10534,102,823.26,15555,ne,15.0
372368,45.5442454,25.8201628,21.819,819.0,552300.0,88974000.0,64.291,-581.67,10534,102,821.09,15555,ne,15.0
372369,45.5450435,25.8189936,21.785,819.0,552170.0,89087000.0,64.291,-581.67,10534,102,818.92,15555,ne,15.0
372370,45.5458415,25.8178244,21.751,819.0,552050.0,90553000.0,64.291,-581.67,10534,102,816.76,15555,ne,15.0
372371,45.5466394,25.8166547,21.718,819.0,551920.0,90617000.0,64.291,-581.67,10534,102,814.61,15555,ne,15.0
372372,45.5474374,25.815485,21.685,819.0,551790.0,90796000.0,64.291,-581.67,10534,102,812.46,15555,ne,15.0
372373,45.5482354,25.8143157,21.651,819.0,551670.0,90885000.0,64.291,-581.67,10534,102,810.32,15555,ne,15.0
372374,45.5490453,25.8142987,21.628,817.0,551580.0,90958000.0,64.291,-581.67,10534,102,808.8,15555,ne,15.0
372375,45.5498433,25.8131293,21.594,810.0,551450.0,91039000.0,64.291,-581.67,10534,102,806.65,15555,ne,15.0
372384,45.5545945,25.802653,21.326,786.0,550410.0,94164000.0,64.291,-581.67,10534,102,789.38,15555,ne,15.0
372385,45.5545824,25.8015002,21.302,786.0,550320.0,94221000.0,64.291,-581.67,10534,102,787.88,15555,ne,15.0
372386,45.5537604,25.8003646,21.269,785.0,550200.0,94699000.0,64.291,-581.67,10534,102,785.77,15555,ne,15.0
372387,45.5537483,25.7992122,21.246,780.0,550110.0,94804000.0,64.291,-581.67,10534,102,784.28,15555,ne,15.0
372388,45.5537362,25.7980598,21.223,780.0,550020.0,94877000.0,64.291,-581.67,10534,102,782.79,15555,ne,15.0
372389,45.5529141,25.7969242,21.19,778.0,549890.0,95241000.0,64.291,-581.67,10534,102,780.69,15555,ne,15.0
372390,45.552902,25.7957714,21.167,777.0,549800.0,95338000.0,64.291,-581.67,10534,102,779.2,15555,ne,15.0
372391,45.5528898,25.794619,21.144,777.0,549710.0,95411000.0,64.291,-581.67,10534,102,777.72,15555,ne,15.0
372392,45.5528776,25.7934666,21.121,777.0,549620.0,95533000.0,64.291,-581.67,10534,102,776.23,15555,ne,15.0
372393,45.5528655,25.7923138,21.098,777.0,549530.0,95711000.0,64.291,-581.67,10534,102,774.75,15555,ne,15.0
372394,45.5528533,25.791161,21.075,777.0,549440.0,95743000.0,64.291,-581.67,10534,102,773.27,15555,ne,15.0
372395,45.5520311,25.790026,21.042,773.0,549310.0,103310000.0,64.291,-581.67,10534,102,771.17,15555,ne,15.0
372396,45.5520189,25.7888732,21.02,771.0,549220.0,103370000.0,64.291,-581.67,10534,102,769.74,15555,ne,15.0
372397,45.5520067,25.7877209,20.998,768.0,549130.0,103420000.0,64.291,-581.67,10534,102,768.31,15555,ne,15.0
372398,45.5519945,25.7865681,20.976,765.0,549040.0,103480000.0,64.291,-581.67,10534,102,766.88,15555,ne,15.0
372399,45.5519822,25.7854153,20.953,765.0,548950.0,103780000.0,64.291,-581.67,10534,102,765.45,15555,ne,15.0
372400,45.5527799,25.7842455,20.922,764.0,548830.0,103910000.0,64.291,-581.67,10534,102,763.43,15555,ne,15.0
372401,45.5535775,25.7830756,20.89,764.0,548700.0,104030000.0,48.865,-258.08,10534,102,762.73,15556,ne,15.0
372402,45.5543751,25.7819053,20.859,764.0,548570.0,104170000.0,48.865,-258.08,10534,102,761.2,15556,ne,15.0
372403,45.5543628,25.7807525,20.837,762.0,548480.0,104200000.0,48.865,-258.08,10534,102,760.11,15556,ne,15.0
372404,45.5543505,25.7796,20.815,760.0,548390.0,105250000.0,48.865,-258.08,10534,102,759.03,15556,ne,15.0
372405,45.5551481,25.7784301,20.783,758.0,548260.0,105600000.0,48.865,-258.08,10534,102,757.5,15556,ne,15.0
